seed,original_index,text,raw_response,llm_label,llm_name,granite-3.3-8b-instruct
Sentence to label: ""The political forecast suggests a shift in public opinion toward more moderate stances.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The financial advisor anticipates a 1% decrease in interest rates over the next year.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The medical study predicts a 25% decrease in asthma-related hospitalizations with improved air quality measures.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The sales data reveals a 3% increase in unit sales.""

{""predicted_sentence_label"": 0}

Sentence to label: ""The economist's estimate for inflation is 4.5% for the upcoming year.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The market forecast for the upcoming year predicts a 22% increase in the energy sector.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The tech expert's projection for 5G network adoption is 50% within the next three years.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The historical trend analysis indicates a consistent annual increase in telecommuting.""

{""predicted_sentence_label"": 0}

Sentence to label: ""The meteorologist's forecast calls for cloudy skies and cooler temperatures tomorrow.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The political analyst forecasts a close race in the upcoming senate elections.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The market research indicates that 70% of consumers prefer products that are locally sourced.""

{""predicted_sentence_label"": 0}

Sentence to label: ""The medical researchers project a 40% decrease in heart disease incidences with lifestyle changes.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The urban planning department estimates a 45% increase in demand for bike-sharing programs by 2045.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The sports pundit speculates that the underdog team could cause an upset.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The annual report confirmed that the company's revenue grew by 1% compared to the previous year.""

{""predicted_sentence_label"": 0}

Sentence to label: ""The climatologist projects a 1.5°C rise in global temperatures by 2060.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The demographic report forecasts a 15% decrease in the birth rate by 2040.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The health expert projects a decrease in tobacco use due to stricter regulations.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The sales data reveals a 2% decrease in unit sales.""

{""predicted_sentence_label"": 0}

Sentence to label: ""The economist's estimate for inflation is 4.8% for the upcoming year.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The market forecast for the upcoming year predicts a 25% increase in the pharmaceutical sector.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The tech expert's projection for artificial intelligence adoption is 65% within the next decade.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The historical trend analysis suggests a consistent annual increase in organic food sales.""

{""predicted_sentence_label"": 0}

Sentence to label: ""The political analyst projects a tight race in the next congressional midterm elections.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The financial analyst expects the stock market to experience moderate volatility in the next quarter.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The urban development plan outlines a 50% increase in the adoption of smart city technologies by 2045.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The consumer behavior study predicts a 30% increase in demand for minimalist products.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The research suggests that 90% of users will adopt the new mobile app within six months.""

{""predicted_sentence_label"": 0}

Sentence to label: ""The economic forecast indicates a slowdown in economic growth to 1% in the next quarter.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The demographic study anticipates a significant increase in the multi-generational household trend by 2050.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The sports commentator speculates that the home team is the clear favorite to win.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The annual report confirmed that the company's revenue grew by 0% compared to the previous year.""

{""predicted_sentence_label"": 0}

Sentence to label: ""The political forecast suggests a shift in public opinion toward more populist movements.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The financial advisor anticipates a 0% change in interest rates over the next year.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The medical study predicts a 30% decrease in allergy-related hospital visits with new treatments.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The sales data reveals a 5% increase in unit sales.""

{""predicted_sentence_label"": 0}

Sentence to label: ""The economist's estimate for inflation is 5% for the upcoming year.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The market forecast for the upcoming year predicts a 30% increase in the real estate sector.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The tech expert's projection for the Internet of Things (IoT) adoption is 60% within the next five years.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The historical trend analysis indicates a consistent annual increase in telehealth services.""

{""predicted_sentence_label"": 0}

Sentence to label: ""The meteorologist's forecast calls for partly cloudy skies and mild temperatures tomorrow.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The political analyst forecasts a close race in the upcoming state governor elections.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The market research indicates that 60% of consumers prefer products with ethical packaging.""

{""predicted_sentence_label"": 0}

Sentence to label: ""The medical researchers project a 45% decrease in foodborne illnesses with stricter food safety regulations.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The urban planning department estimates a 55% increase in demand for green infrastructure by 2045.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The sports pundit speculates that the underdog team is unlikely to win the league.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The annual report confirmed that the company's revenue remained stable compared to the previous year.""

{""predicted_sentence_label"": 0}

Sentence to label: ""The climatologist projects a 1.8°C rise in global temperatures by 2065.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The demographic report forecasts a 20% decrease in the working-age population by 2045.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The health expert projects a decrease in the incidence of certain cancers due to advancements in screening methods.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The sales data reveals a 15% decrease in unit sales.""

{""predicted_sentence_label"": 0}

Sentence to label: ""The economist's estimate for inflation is 5.2% for the upcoming year.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The market forecast for the upcoming year predicts a 35% increase in the construction sector.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The tech expert's projection for 5G network adoption is 55% within the next three years.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The historical trend analysis suggests a consistent annual increase in the use of renewable energy sources.""

{""predicted_sentence_label"": 0}

Sentence to label: ""The political analyst projects a tight race in the upcoming city mayor elections.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The financial analyst expects the stock market to experience increased volatility in the next quarter.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The urban development plan outlines a 60% increase in green building certifications by 2045.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The consumer behavior study predicts a 40% increase in demand for second-hand goods.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The research suggests that 95% of users will adopt the new mobile app within six months.""

{""predicted_sentence_label"": 0}

Sentence to label: ""The economic forecast indicates a slowdown in economic growth to 0.5% in the next quarter.""

{""predicted_sentence_label"": 1}

Sentence to label: ""The demographic study anticipates a significant increase in the number of single-person households by 2050.""
